extended_rank	name_short	name	inn	country	profile	in_training	actual_score	actual_rank	predicted_score	score_normalized	F1	F2	F3	F4	F5
223	Севастопольский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «СЕВАСТОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	9201012877.0	RU		False			16.756563063288112	49.13	-0.0623189454100243	-1.1431587439602533	-1.0024313382148131	-1.6760691571053583	-0.0557436190221345
224	Вятский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	4346011035.0	RU		False			16.755656284371973	49.13	-0.1581496530571243	-1.0898438766176803	-0.9240074382330488	-1.4305562773098863	-0.1560965966122225
225	Волгоградский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	3446500743.0	RU		False			16.736902686072987	49.11	-0.2562867311559559	-0.98102897608826	-0.731243260537163	-1.8947310723251207	0.1832777684716245
226	Ульяновский Государственный Технический Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «УЛЬЯНОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ»	7325000052.0	RU		False			16.736508926393007	49.11	-0.0490019419851077	-1.2002116889329657	-0.5462777688868118	-1.2824903187822967	0.0386029122995747
227	Екатеринбургский Государственный Театральный Институт	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЕКАТЕРИНБУРГСКИЙ ГОСУДАРСТВЕННЫЙ ТЕАТРАЛЬНЫЙ ИНСТИТУТ"""	6658040878.0	RU		False			16.734646040101765	49.11	-0.7501435947658971	-0.6987664949950885	-0.9855363446901122	-0.5334665744061474	-0.6705414587946029
228	Кубанский Государственный Аграрный Университет Имени И.Т. Трубилина	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «КУБАНСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ИМЕНИ И.Т. ТРУБИЛИНА»	2311014546.0	RU		False			16.728614141317884	49.1	-0.3328237491692855	-1.10253836937127	-0.9575767618086888	0.177006151441618	0.4779840614677259
229	Российская Государственная Специализированная Академия Искусств	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКАЯ ГОСУДАРСТВЕННАЯ СПЕЦИАЛИЗИРОВАННАЯ АКАДЕМИЯ ИСКУССТВ"""	7730177780.0	RU		False			16.69270919091251	49.07	-0.5489545654537968	-0.8440760874035094	2.3239739923585563	-1.616448457596159	0.8338313232008426
230	Ивановский Государственный Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИВАНОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"""	3729003774.0	RU		False			16.676120514978503	49.06	-0.2990213463777332	-0.9485107165595428	-0.0955209710298023	-2.113805319197956	0.2775839676252352
231	Тамбовский Государственный Технический Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ТАМБОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ»	6831006362.0	RU		False			16.5728568770381	48.96	-0.0042849359348716	-1.2852513020701517	0.0682778396944578	-1.119897106732889	0.4082743189836149
232	Амурский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «АМУРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	2801027174.0	RU		False			16.53778122044386	48.93	0.1211161178759301	-1.3900645651626509	0.8237291621015957	-1.1784432412946826	-0.3358763385372257
233	Пензенский Государственный Университет Архитектуры И Строительства	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ПЕНЗЕНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ АРХИТЕКТУРЫ И СТРОИТЕЛЬСТВА»	5835000786.0	RU		False			16.52036119416666	48.92	-0.3547888612689713	-0.8839848341282326	-0.327796346174689	-2.4762910630313573	-0.1054819771205493
234	Новосибирский Государственный Педагогический Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НОВОСИБИРСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"""	5405115489.0	RU		False			16.492068686747714	48.89	-0.1419839091879393	-1.0938351771801818	-0.8071655077904881	-1.922922134168306	-0.2033313481121269
235	Белорусский Государственный Педагогический Университет Имени М.Танка	Белорусский государственный педагогический университет имени М.Танка		BY	pedagogical	False			16.47	48.87	0.145	-1.502	0.149	-0.09	-0.083
236	Астраханский Государственный Медицинский Университет» Министерства Здравоохранения Российской Федерации	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «АСТРАХАНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ» МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ	3015010536.0	RU		False			16.33874167561769	48.76	-0.4395121176653126	-1.0287000234237735	3.0093547477076985	-1.1868814436647972	1.2151820557948414
237	Владивостокский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «ВЛАДИВОСТОКСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	2536017137.0	RU		False			16.319779385392728	48.74	-0.1955092294386353	-1.282311411399406	0.0041444802644465	0.3000123579872861	-0.3445576967823541
238	Рязанский Государственный Университет Имени С.А. Есенина	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ С.А. ЕСЕНИНА"""	6231016055.0	RU		False			16.316658175481155	48.74	-0.3269569306976212	-1.004023703631956	-0.9340748595708208	-1.5094255553255571	-0.1942210128445876
239	"Автономная Некоммерческая Организация Высшего Образования ""Московский Гуманитарно-Технологический Университет - Московский Архитектурно-Строительный Институт"	"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГУМАНИТАРНО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ - МОСКОВСКИЙ АРХИТЕКТУРНО-СТРОИТЕЛЬНЫЙ ИНСТИТУТ"""	7725079226.0	RU		False			16.30381284855834	48.73	-0.8014017622193365	-0.7730080926351601	-1.6181399176952802	0.2656502088321685	-0.4075378651206994
240	Воронежский Государственный Педагогический Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"""	3666008174.0	RU		False			16.288955058036393	48.71	-0.325167921704912	-0.9827636505510716	-0.3525495533625173	-1.9463596492449944	-0.0523904120681783
241	Удмуртский Государственный Университет	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «УДМУРТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ»	1833010750.0	RU		False			16.243047618124578	48.67	-0.4167237273682734	-0.962856075290166	-1.1116718217283814	-1.218519433065475	-0.3834133967720153
242	Чувашский Государственный Педагогический Университет Им. И.Я. Яковлева	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЧУВАШСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. И.Я. ЯКОВЛЕВА"""	2128017587.0	RU		False			16.226190609178232	48.66	-0.303830576471101	-1.0366257700203676	-0.6115505823828705	-1.5396428857722733	-0.2206378188628552
243	Сибирский Государственный Университет Геосистем И Технологий	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ГЕОСИСТЕМ И ТЕХНОЛОГИЙ»	5404105079.0	RU		False			16.168553130628176	48.61	0.0816027428452554	-1.3267025338064693	0.4984309760810852	-2.0388850617086987	0.021523659054962
244	Ставропольский Государственный Аграрный Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СТАВРОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ"""	2634003069.0	RU		False			16.164076448611368	48.6	0.0400454572760171	-1.4020828718462293	-0.875491983518866	-0.6202591598509178	0.8933943741271856
245	Сибирский Государственный Индустриальный Университет	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ ИНДУСТРИАЛЬНЫЙ УНИВЕРСИТЕТ"""	4216003509.0	RU		False			16.144380996295368	48.59	-0.0702589987579467	-1.2112909185974623	-0.8205498578715072	-1.727872702559842	-0.1240455539744825
246	Чувашский Государственный Университет Имени И.Н. Ульянова	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЧУВАШСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ И.Н. УЛЬЯНОВА"""	2129009412.0	RU		False			16.12109339293911	48.56	-0.3944058672974462	-1.0501635894944068	0.719143591880829	-1.0813142034600387	0.4487784702764359
247	"Государственное Образовательное Учреждение Высшего Образования Московской Области ""Государственный Социально-Гуманитарный Университет"	"ГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНО-ГУМАНИТАРНЫЙ УНИВЕРСИТЕТ"""	5022014285.0	RU		False			16.09911262348814	48.55	-0.4070402809398094	-0.9485042968442812	-1.254711021511194	-1.68164205570323	-0.0294342693333455
248	Северо-Восточный Федеральный Университет Имени М.К. Аммосова	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «СЕВЕРО-ВОСТОЧНЫЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ М.К. АММОСОВА»	1435037142.0	RU		False			16.091176865413104	48.54	0.1953993429181039	-1.4685708910390884	0.2842793541827074	-1.5217191915045114	0.1381565535203843
249	Санкт-Петербургский Государственный Химико-Фармацевтический Университет» Министерства Здравоохранения Российской Федерации	ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ ХИМИКО-ФАРМАЦЕВТИЧЕСКИЙ УНИВЕРСИТЕТ» МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ	7813045875.0	RU		False			16.02352023427765	48.48	0.3030145883963048	-1.681628541971657	2.1652304739848707	-0.6514606962444157	0.9649529084576922
